region_id,region_name,date,rainfall_mm_3h,rainfall_mm_24h,slope_deg,soil_moisture,river_level_m,land_use_type,risk_score,flood_occurred
REG_06138,Gangtok,2020-09-26,93.14,152.87,17.06,0.584,3.35,Urban,50.5,0
REG_06139,Gangtok,2022-11-01,31.34,80.92,29.78,0.416,1.75,Agriculture,32.8,0
REG_06140,Rudraprayag,2025-03-05,18.73,104.23,10.09,0.391,2.46,Barren,35.5,0
REG_06141,Shimla,2021-05-20,5.48,53.91,31.91,0.271,1.76,Forest,23.9,0
REG_06142,Kangra,2023-02-03,2.22,50.95,56.96,0.338,0.86,Urban,34.1,0
REG_06143,Namchi,2025-09-10,125.54,201.85,48.12,0.575,4.33,Urban,63.1,0
REG_06144,Mangan,2025-02-15,43.41,81.77,22.06,0.412,2.16,Forest,29.8,0
REG_06145,Namchi,2022-12-28,9.15,53.3,23.5,0.284,0.71,Forest,20.6,0
REG_06146,Mandi,2022-03-23,1.83,86.86,25.46,0.375,1.5,Urban,35.2,0
REG_06147,Uttarkashi,2020-12-27,4.53,24.73,14.63,0.214,1.04,Agriculture,17.3,0
REG_06148,Gyalshing,2023-12-27,11.52,59.99,59.6,0.389,1.49,Forest,31.6,0
REG_06149,Gyalshing,2022-07-17,113.4,116.19,43.39,0.437,3.28,Urban,46.8,0
REG_06150,Pakyong,2020-04-09,1.85,123.44,46.92,0.394,3.38,Urban,47.3,0
REG_06151,Dehradun,2024-08-08,133.52,185.69,44.74,0.612,4.09,Agriculture,57.1,0
REG_06152,Namchi,2025-08-18,125.81,160.54,33.25,0.543,3.0,Barren,50.8,0
REG_06153,Uttarkashi,2022-11-18,38.52,123.97,50.82,0.447,2.81,Forest,41.7,0
REG_06154,Shimla,2022-07-09,41.23,103.56,21.89,0.469,2.7,Urban,41.3,0
REG_06155,Kinnaur,2021-09-23,118.1,147.12,29.41,0.532,3.13,Barren,48.6,0
REG_06156,Dehradun,2021-11-12,17.03,107.23,26.29,0.452,2.92,Forest,36.0,0
REG_06157,Chamoli,2025-10-30,6.38,81.85,57.63,0.181,1.85,Agriculture,31.9,0
REG_06158,Rudraprayag,2022-01-23,18.55,106.81,11.95,0.41,2.65,Forest,32.0,0
REG_06159,Chamba,2024-01-04,16.58,64.19,13.77,0.296,2.27,Forest,23.7,0
REG_06160,Mangan,2021-12-20,4.51,79.98,57.81,0.421,1.73,Forest,35.0,0
REG_06161,Pakyong,2020-03-15,25.49,169.35,44.38,0.64,3.96,Urban,59.6,0
REG_06162,Dehradun,2023-07-17,71.26,192.58,41.79,0.684,4.68,Agriculture,60.4,0
REG_06163,Pithoragarh,2025-04-06,12.24,90.47,50.96,0.366,2.43,Urban,41.6,0
REG_06164,Pithoragarh,2020-03-02,11.87,34.76,55.84,0.191,1.7,Forest,23.5,0
REG_06165,Namchi,2022-05-23,21.11,93.66,54.81,0.362,2.1,Forest,35.3,0
REG_06166,Pakyong,2020-11-15,11.16,111.38,54.49,0.424,2.66,Agriculture,42.5,0
REG_06167,Kangra,2025-11-19,2.34,98.89,51.94,0.408,2.0,Agriculture,38.9,0
REG_06168,Mandi,2023-12-23,6.07,67.26,16.02,0.328,1.52,Agriculture,26.3,0
REG_06169,Uttarkashi,2022-05-23,16.12,95.94,41.77,0.393,1.91,Agriculture,36.3,0
REG_06170,Gangtok,2024-10-11,10.63,35.94,34.55,0.24,0.81,Agriculture,22.1,0
REG_06171,Gyalshing,2024-04-04,12.11,75.92,49.03,0.391,2.07,Barren,37.9,0
REG_06172,Pithoragarh,2020-04-21,7.03,25.52,57.76,0.225,0.5,Agriculture,23.7,0
REG_06173,Kinnaur,2021-04-05,7.11,103.13,28.22,0.386,2.22,Agriculture,35.3,0
REG_06174,Pakyong,2022-06-05,93.47,180.31,47.74,0.618,4.25,Forest,55.0,0
REG_06175,Dehradun,2023-01-20,18.32,101.02,20.61,0.442,2.71,Urban,40.2,0
REG_06176,Kangra,2022-12-11,7.99,75.83,31.07,0.44,1.93,Urban,37.4,0
REG_06177,Chamoli,2021-06-03,58.27,174.22,46.16,0.562,4.16,Barren,57.4,0
REG_06178,Mandi,2022-03-22,28.05,78.12,14.35,0.306,2.29,Forest,25.7,0
REG_06179,Rudraprayag,2025-04-08,5.82,52.31,53.1,0.297,1.77,Agriculture,30.4,0
REG_06180,Namchi,2024-05-23,30.71,115.77,55.85,0.396,2.82,Agriculture,42.8,0
REG_06181,Tehri,2022-07-15,66.19,89.45,53.6,0.387,1.78,Agriculture,37.1,0
REG_06182,Gyalshing,2021-07-10,58.69,121.94,10.04,0.533,3.03,Agriculture,39.8,0
REG_06183,Mandi,2022-11-21,4.76,51.64,50.17,0.234,2.6,Urban,34.0,0
REG_06184,Gyalshing,2021-08-01,221.97,282.31,54.85,0.844,6.6,Forest,78.4,1
REG_06185,Namchi,2021-06-25,89.15,163.76,59.19,0.565,4.09,Urban,59.8,0
REG_06186,Chamoli,2025-12-01,2.27,44.51,11.68,0.292,2.24,Forest,20.9,0
REG_06187,Kinnaur,2022-11-18,19.06,189.78,38.19,0.588,4.27,Forest,53.8,0
REG_06188,Pakyong,2021-04-18,35.64,109.35,54.1,0.504,2.52,Barren,46.4,0
REG_06189,Mangan,2022-06-23,83.15,139.22,46.55,0.533,2.74,Urban,51.3,0
REG_06190,Gyalshing,2025-04-29,28.58,161.92,52.72,0.572,3.47,Agriculture,53.4,0
REG_06191,Kangra,2021-01-20,10.25,74.07,44.92,0.315,1.75,Urban,36.0,0
REG_06192,Uttarkashi,2020-03-02,9.15,39.19,11.21,0.157,1.97,Agriculture,18.8,0
REG_06193,Haridwar,2021-05-29,12.83,79.96,53.91,0.316,0.88,Forest,30.0,0
REG_06194,Namchi,2021-03-05,16.85,45.75,40.89,0.271,1.2,Agriculture,25.8,0
REG_06195,Dehradun,2021-08-02,53.96,93.79,22.37,0.435,1.85,Urban,37.8,0
REG_06196,Mangan,2024-04-09,14.05,55.74,43.99,0.343,1.19,Urban,33.3,0
REG_06197,Dehradun,2023-03-10,6.14,24.72,35.72,0.24,1.08,Forest,19.0,0
REG_06198,Pithoragarh,2023-08-16,27.46,89.95,45.87,0.347,1.73,Urban,38.8,0
REG_06199,Uttarkashi,2021-04-15,8.14,49.84,33.64,0.429,1.06,Urban,32.8,0
REG_06200,Gangtok,2023-11-17,51.77,123.36,15.12,0.438,2.57,Forest,35.0,0
REG_06201,Dehradun,2024-07-23,129.81,149.95,55.61,0.594,3.76,Forest,51.1,0
REG_06202,Namchi,2024-01-08,19.41,75.53,44.14,0.349,0.98,Forest,28.9,0
REG_06203,Gyalshing,2022-03-19,4.09,39.29,45.7,0.214,1.25,Agriculture,24.6,0
REG_06204,Tehri,2020-06-20,68.32,121.64,48.38,0.459,2.96,Forest,41.6,0
REG_06205,Tehri,2020-01-31,17.92,42.67,35.62,0.235,1.91,Forest,22.6,0
REG_06206,Kangra,2020-02-16,9.92,77.76,45.69,0.248,2.28,Forest,29.4,0
REG_06207,Dehradun,2020-05-09,39.12,98.38,20.58,0.401,2.84,Forest,32.6,0
REG_06208,Namchi,2022-09-04,37.81,97.58,33.44,0.364,2.75,Forest,33.6,0
REG_06209,Shimla,2024-07-03,93.59,127.53,44.58,0.367,2.57,Forest,38.6,0
REG_06210,Mandi,2024-05-23,5.72,33.16,50.25,0.097,0.5,Forest,17.7,0
REG_06211,Namchi,2020-02-27,6.43,89.38,58.4,0.358,2.48,Agriculture,38.6,0
REG_06212,Kullu,2023-02-03,15.01,37.35,53.04,0.163,1.24,Forest,21.8,0
REG_06213,Shimla,2023-09-15,18.69,138.49,12.08,0.447,3.42,Forest,38.2,0
REG_06214,Tehri,2022-02-06,18.53,154.37,18.84,0.482,4.19,Forest,43.6,0
REG_06215,Kinnaur,2021-11-13,10.89,57.63,43.97,0.382,1.66,Forest,28.9,0
REG_06216,Kangra,2025-07-01,65.71,150.74,14.1,0.559,3.18,Urban,48.8,0
REG_06217,Kangra,2024-11-25,8.93,64.32,59.77,0.296,1.89,Forest,30.7,0
REG_06218,Gangtok,2024-01-17,38.41,94.22,33.56,0.369,2.25,Forest,32.3,0
REG_06219,Dehradun,2022-06-04,110.25,180.38,44.32,0.586,5.07,Forest,55.2,0
REG_06220,Pakyong,2021-01-31,23.61,144.67,12.39,0.493,4.51,Agriculture,44.8,0
REG_06221,Kinnaur,2024-03-18,6.76,38.99,31.52,0.261,1.3,Forest,20.9,0
REG_06222,Chamoli,2025-09-04,98.76,181.7,21.98,0.562,4.01,Forest,48.9,0
REG_06223,Dehradun,2020-11-08,20.32,86.2,15.24,0.3,2.59,Barren,32.3,0
REG_06224,Gyalshing,2025-12-13,69.75,116.66,43.63,0.492,3.37,Forest,41.9,0
REG_06225,Chamoli,2024-05-07,4.03,39.72,58.84,0.204,1.44,Agriculture,26.9,0
REG_06226,Uttarkashi,2023-05-06,13.35,57.04,25.26,0.323,1.25,Forest,23.4,0
REG_06227,Mandi,2022-03-21,9.05,34.27,56.43,0.186,0.99,Agriculture,24.5,0
REG_06228,Haridwar,2025-07-25,85.32,114.56,10.16,0.474,2.7,Agriculture,36.8,0
REG_06229,Pithoragarh,2024-02-16,3.56,12.31,43.14,0.159,0.64,Urban,22.4,0
REG_06230,Kullu,2021-03-25,27.02,138.91,36.53,0.479,2.51,Urban,47.8,0
REG_06231,Uttarkashi,2025-03-09,3.52,30.14,28.45,0.257,1.6,Forest,19.9,0
REG_06232,Uttarkashi,2023-10-09,21.07,68.31,30.88,0.383,2.6,Forest,29.9,0
REG_06233,Uttarkashi,2021-08-19,58.6,148.08,40.04,0.54,3.61,Forest,46.7,0
REG_06234,Gyalshing,2025-11-17,7.5,26.3,37.9,0.222,1.42,Forest,19.8,0
REG_06235,Pakyong,2021-09-07,37.46,56.24,35.41,0.253,1.72,Forest,24.2,0
REG_06236,Uttarkashi,2022-08-05,48.95,84.17,59.15,0.358,1.84,Forest,34.3,0
REG_06237,Gyalshing,2024-04-30,12.22,65.29,48.43,0.322,1.79,Forest,29.3,0
REG_06238,Mangan,2021-07-09,70.6,114.85,18.92,0.48,2.19,Forest,34.9,0
REG_06239,Dehradun,2020-10-04,17.34,239.55,55.87,0.782,5.77,Forest,70.3,0
REG_06240,Chamba,2025-07-06,63.8,112.44,34.62,0.455,3.71,Agriculture,42.2,0
REG_06241,Haridwar,2021-05-05,11.54,74.07,10.7,0.264,1.4,Agriculture,24.3,0
REG_06242,Kullu,2020-09-11,150.45,192.37,49.3,0.703,4.58,Agriculture,61.9,0
REG_06243,Dehradun,2022-06-10,99.09,142.12,27.64,0.466,4.24,Agriculture,45.8,0
REG_06244,Chamba,2021-06-25,31.03,68.0,59.94,0.304,1.86,Barren,36.3,0
REG_06245,Gangtok,2023-07-11,52.23,203.13,37.19,0.641,5.33,Agriculture,61.1,0
REG_06246,Kinnaur,2024-06-21,67.04,175.53,23.52,0.569,4.77,Agriculture,52.7,0
REG_06247,Mandi,2022-04-04,7.74,18.53,47.6,0.165,0.62,Urban,24.0,0
REG_06248,Dehradun,2023-09-14,59.82,169.5,23.91,0.602,2.96,Agriculture,49.2,0
REG_06249,Kullu,2020-10-07,4.52,45.27,11.24,0.231,1.6,Forest,18.1,0
REG_06250,Namchi,2023-07-22,73.55,151.55,14.82,0.439,3.75,Forest,40.6,0
REG_06251,Gyalshing,2022-02-11,56.36,73.62,42.86,0.395,1.71,Forest,31.0,0
REG_06252,Chamba,2020-11-23,17.5,44.59,20.7,0.291,2.22,Forest,22.4,0
REG_06253,Pakyong,2022-07-11,75.65,232.69,21.89,0.703,5.97,Forest,62.3,0
REG_06254,Chamoli,2021-07-05,63.8,130.1,17.45,0.424,4.2,Urban,45.6,0
REG_06255,Namchi,2025-09-04,36.46,46.07,22.82,0.362,1.54,Urban,29.8,0
REG_06256,Gyalshing,2025-09-05,157.73,369.97,48.0,1.0,7.79,Agriculture,96.2,1
REG_06257,Kinnaur,2021-12-02,18.88,60.33,35.69,0.362,1.99,Agriculture,30.5,0
REG_06258,Chamba,2025-04-03,23.57,89.61,20.8,0.355,2.91,Forest,30.6,0
REG_06259,Mandi,2020-06-15,57.41,120.82,22.38,0.492,3.21,Forest,38.5,0
REG_06260,Rudraprayag,2020-06-17,94.53,190.28,28.91,0.515,4.63,Forest,51.1,0
REG_06261,Kinnaur,2020-08-16,157.23,191.89,59.82,0.486,3.92,Forest,54.4,0
REG_06262,Chamba,2025-06-25,131.3,172.56,18.7,0.643,4.49,Agriculture,52.8,0
REG_06263,Mandi,2021-01-01,0.06,145.79,50.14,0.553,3.23,Forest,47.6,0
REG_06264,Namchi,2021-06-11,127.15,187.98,53.28,0.649,4.78,Forest,58.6,0
REG_06265,Mangan,2022-03-01,6.75,43.53,57.76,0.248,0.82,Barren,29.6,0
REG_06266,Tehri,2021-06-07,42.66,88.55,40.24,0.486,3.1,Forest,37.4,0
REG_06267,Chamoli,2022-12-31,6.52,74.27,15.01,0.268,2.02,Agriculture,26.4,0
REG_06268,Kinnaur,2024-07-26,86.43,122.52,11.16,0.505,2.85,Forest,36.5,0
REG_06269,Gangtok,2025-11-23,17.32,138.49,32.15,0.508,3.36,Agriculture,45.4,0
REG_06270,Gyalshing,2025-03-23,24.92,62.19,27.54,0.254,1.3,Agriculture,25.3,0
REG_06271,Rudraprayag,2023-07-29,70.82,122.32,53.11,0.524,2.51,Barren,48.2,0
REG_06272,Uttarkashi,2020-05-12,6.77,52.41,39.85,0.312,0.81,Forest,24.2,0
REG_06273,Gyalshing,2024-06-30,100.99,148.86,52.16,0.538,3.63,Forest,48.8,0
REG_06274,Tehri,2025-03-03,12.42,45.04,38.52,0.272,2.02,Forest,24.5,0
REG_06275,Kangra,2024-11-05,26.98,96.43,21.37,0.368,2.55,Forest,31.1,0
REG_06276,Uttarkashi,2020-01-18,19.04,72.88,19.98,0.335,2.18,Urban,33.1,0
REG_06277,Chamba,2024-11-12,16.93,78.33,29.76,0.359,1.57,Agriculture,30.7,0
REG_06278,Mandi,2020-04-26,54.79,186.9,11.47,0.716,4.3,Agriculture,54.7,0
REG_06279,Gangtok,2022-03-08,2.42,21.05,34.87,0.125,0.85,Agriculture,17.6,0
REG_06280,Mandi,2024-09-07,24.28,59.91,23.63,0.227,1.98,Agriculture,25.1,0
REG_06281,Gyalshing,2022-01-22,9.0,99.81,12.28,0.388,1.79,Barren,34.0,0
REG_06282,Chamoli,2023-10-24,27.22,76.62,33.73,0.293,1.84,Agriculture,30.1,0
REG_06283,Pithoragarh,2025-09-28,52.93,111.72,42.05,0.376,2.81,Urban,43.6,0
REG_06284,Pithoragarh,2021-11-08,12.73,52.04,15.04,0.338,0.89,Agriculture,23.3,0
REG_06285,Pakyong,2020-04-15,2.85,37.29,40.43,0.261,1.64,Urban,29.4,0
REG_06286,Rudraprayag,2021-10-19,26.41,60.18,57.15,0.302,1.92,Agriculture,32.4,0
REG_06287,Shimla,2025-04-30,3.05,68.4,28.83,0.288,0.5,Forest,23.0,0
REG_06288,Mangan,2023-12-19,11.56,194.49,59.09,0.664,3.77,Agriculture,61.2,0
REG_06289,Rudraprayag,2022-12-31,1.56,114.34,49.1,0.438,2.85,Barren,45.2,0
REG_06290,Pithoragarh,2022-09-14,111.92,158.69,10.48,0.526,4.78,Urban,51.5,0
REG_06291,Kinnaur,2024-12-13,2.77,15.02,57.26,0.247,1.09,Agriculture,24.1,0
REG_06292,Gyalshing,2024-11-17,10.92,114.22,35.5,0.516,1.25,Forest,36.6,0
REG_06293,Kinnaur,2021-03-21,9.14,71.28,40.03,0.385,1.52,Forest,29.6,0
REG_06294,Kangra,2025-05-02,23.69,194.21,40.46,0.668,4.59,Forest,57.3,0
REG_06295,Shimla,2025-10-18,17.67,90.38,29.56,0.389,1.6,Urban,36.9,0
REG_06296,Chamoli,2025-06-20,166.93,215.86,32.21,0.619,5.2,Agriculture,60.9,0
REG_06297,Kangra,2022-02-12,4.01,46.89,35.94,0.287,1.48,Forest,23.6,0
REG_06298,Kinnaur,2024-04-10,36.45,59.33,58.28,0.236,2.4,Forest,29.3,0
REG_06299,Gangtok,2024-08-02,140.37,192.37,20.92,0.665,3.88,Forest,52.3,0
REG_06300,Haridwar,2023-01-27,51.41,144.3,55.73,0.524,3.71,Barren,53.6,0
REG_06301,Gyalshing,2023-07-25,70.87,85.22,58.79,0.317,2.52,Forest,34.7,0
REG_06302,Mandi,2024-05-05,4.86,146.41,31.24,0.558,4.42,Agriculture,49.6,0
REG_06303,Kangra,2024-08-13,88.51,108.44,22.36,0.35,3.19,Agriculture,36.0,0
REG_06304,Mangan,2022-08-01,27.12,61.98,33.09,0.289,1.8,Agriculture,28.1,0
REG_06305,Mangan,2021-03-30,33.64,102.07,15.08,0.42,1.8,Forest,30.5,0
REG_06306,Gangtok,2023-02-01,14.47,33.6,51.07,0.237,0.78,Forest,21.9,0
REG_06307,Namchi,2022-08-03,83.4,132.31,25.74,0.442,3.43,Barren,44.6,0
REG_06308,Pithoragarh,2021-08-23,163.5,223.61,25.21,0.577,4.99,Forest,56.7,0
REG_06309,Mandi,2021-12-25,17.52,84.35,43.67,0.39,2.74,Forest,34.3,0
REG_06310,Uttarkashi,2023-11-18,4.93,46.56,38.07,0.417,0.91,Forest,26.0,0
REG_06311,Pakyong,2024-03-04,14.57,38.74,39.29,0.272,1.09,Agriculture,24.6,0
REG_06312,Chamoli,2020-09-07,50.41,170.86,34.23,0.544,4.63,Agriculture,53.0,0
REG_06313,Gyalshing,2024-03-24,18.97,92.25,32.53,0.4,2.49,Agriculture,35.7,0
REG_06314,Kangra,2020-03-19,11.32,78.07,25.79,0.372,2.04,Agriculture,31.3,0
REG_06315,Kangra,2022-06-16,46.94,86.67,24.14,0.378,1.24,Urban,34.6,0
REG_06316,Shimla,2022-02-19,14.96,97.58,59.69,0.38,2.17,Forest,37.2,0
REG_06317,Shimla,2020-08-13,33.32,54.8,30.15,0.306,1.22,Barren,28.5,0
REG_06318,Kinnaur,2022-12-10,13.95,155.7,35.35,0.542,4.4,Urban,54.9,0
REG_06319,Uttarkashi,2023-04-24,22.93,61.19,29.86,0.399,2.39,Forest,28.9,0
REG_06320,Kangra,2022-11-23,43.5,131.89,46.31,0.462,3.08,Agriculture,45.3,0
REG_06321,Pithoragarh,2022-03-13,9.58,115.15,18.69,0.438,2.87,Agriculture,37.7,0
REG_06322,Kullu,2022-01-11,58.8,119.8,12.6,0.404,3.06,Forest,34.3,0
REG_06323,Tehri,2025-12-18,20.38,85.04,58.7,0.366,2.35,Barren,40.5,0
REG_06324,Pakyong,2021-12-04,11.89,66.06,36.78,0.351,1.9,Agriculture,30.9,0
REG_06325,Mandi,2023-11-27,13.11,113.63,37.53,0.426,3.13,Agriculture,40.9,0
REG_06326,Chamoli,2021-09-06,69.65,107.5,33.34,0.469,2.61,Urban,43.6,0
REG_06327,Mangan,2020-11-24,10.78,90.95,12.49,0.424,1.56,Agriculture,30.9,0
REG_06328,Haridwar,2023-10-27,8.56,66.31,43.83,0.349,1.43,Barren,33.6,0
REG_06329,Tehri,2024-01-23,18.59,141.09,38.29,0.561,3.39,Agriculture,48.1,0
REG_06330,Pithoragarh,2020-05-12,2.33,119.06,17.13,0.457,3.74,Forest,37.7,0
REG_06331,Pithoragarh,2022-04-14,7.34,46.74,36.18,0.239,2.1,Agriculture,26.2,0
REG_06332,Rudraprayag,2020-04-30,26.74,126.45,21.68,0.488,2.15,Agriculture,39.4,0
REG_06333,Chamoli,2024-01-15,1.82,74.03,42.0,0.267,1.83,Forest,28.0,0
REG_06334,Namchi,2022-08-22,86.13,141.72,43.39,0.47,2.9,Urban,49.8,0
REG_06335,Kullu,2020-05-08,16.85,112.89,24.83,0.448,2.98,Agriculture,39.0,0
REG_06336,Dehradun,2024-05-17,9.17,94.69,14.71,0.309,2.47,Forest,28.2,0
REG_06337,Gyalshing,2025-09-07,3.53,45.33,49.9,0.254,1.3,Forest,24.5,0
REG_06338,Shimla,2024-03-27,11.14,36.92,41.82,0.384,1.37,Barren,30.6,0
REG_06339,Chamoli,2020-11-28,14.87,44.63,40.21,0.303,1.55,Forest,24.6,0
REG_06340,Chamoli,2023-02-27,21.67,57.21,39.9,0.284,1.48,Agriculture,27.9,0
REG_06341,Kangra,2023-08-09,83.81,132.28,45.96,0.445,3.43,Urban,49.6,0
REG_06342,Pakyong,2023-04-11,34.81,102.31,21.42,0.428,3.23,Forest,34.7,0
REG_06343,Pakyong,2023-11-30,19.41,77.42,30.34,0.305,2.83,Urban,35.9,0
REG_06344,Chamba,2020-12-21,39.41,59.34,21.08,0.378,1.44,Agriculture,27.3,0
REG_06345,Tehri,2020-05-18,2.18,46.24,13.56,0.211,2.24,Forest,19.4,0
REG_06346,Uttarkashi,2024-03-06,34.36,180.69,55.33,0.582,4.85,Forest,56.5,0
REG_06347,Namchi,2023-04-12,11.96,53.81,12.33,0.274,1.23,Agriculture,22.2,0
REG_06348,Mangan,2020-01-29,17.84,36.32,12.3,0.292,1.78,Agriculture,21.6,0
REG_06349,Gyalshing,2022-07-19,96.32,181.3,26.1,0.624,4.13,Urban,57.9,0
REG_06350,Kullu,2022-10-10,6.1,15.69,25.94,0.126,1.63,Agriculture,17.1,0
REG_06351,Kinnaur,2022-04-07,13.05,87.83,11.99,0.288,2.26,Agriculture,28.5,0
REG_06352,Chamoli,2020-12-16,36.85,109.08,48.37,0.45,3.36,Urban,47.2,0
REG_06353,Kangra,2025-07-17,144.34,211.79,15.87,0.592,4.98,Forest,54.1,0
REG_06354,Gangtok,2020-10-25,9.11,39.53,14.42,0.238,1.14,Forest,17.3,0
REG_06355,Namchi,2024-10-09,23.57,77.65,14.37,0.331,1.65,Urban,31.5,0
REG_06356,Shimla,2025-02-08,10.95,43.44,42.22,0.242,0.95,Barren,27.0,0
REG_06357,Pithoragarh,2023-04-30,3.53,34.56,18.46,0.255,1.05,Forest,17.6,0
REG_06358,Chamoli,2024-08-22,139.45,308.3,38.92,1.0,6.52,Barren,87.5,1
REG_06359,Mandi,2025-10-12,6.1,92.03,20.05,0.372,2.59,Forest,30.6,0
REG_06360,Mandi,2022-01-24,72.58,138.91,51.83,0.486,3.24,Urban,52.0,0
REG_06361,Uttarkashi,2022-02-08,4.51,54.99,19.35,0.22,2.36,Agriculture,24.4,0
REG_06362,Tehri,2023-05-23,33.72,115.78,31.49,0.444,2.98,Barren,42.8,0
REG_06363,Uttarkashi,2022-04-13,32.55,89.91,37.62,0.351,2.58,Barren,37.7,0
REG_06364,Namchi,2025-03-21,11.03,95.07,54.01,0.401,2.36,Urban,43.3,0
REG_06365,Mangan,2024-04-13,19.71,142.71,20.76,0.524,4.17,Barren,48.5,0
REG_06366,Pakyong,2023-05-03,11.29,82.33,41.02,0.367,1.82,Forest,31.2,0
REG_06367,Haridwar,2021-05-20,7.46,38.46,11.56,0.168,0.5,Urban,20.1,0
REG_06368,Kinnaur,2023-09-19,89.52,193.42,48.77,0.627,4.01,Forest,56.4,0
REG_06369,Pakyong,2023-12-31,29.04,79.11,36.36,0.335,2.07,Urban,36.3,0
REG_06370,Shimla,2023-11-17,8.51,71.94,57.25,0.295,1.78,Urban,37.4,0
REG_06371,Kangra,2023-03-18,41.45,86.62,48.77,0.357,1.94,Agriculture,35.5,0
REG_06372,Chamba,2022-01-30,19.28,41.39,30.04,0.269,0.98,Agriculture,23.0,0
REG_06373,Mangan,2022-04-12,15.67,106.68,30.79,0.402,2.56,Forest,34.8,0
REG_06374,Chamoli,2023-11-29,16.04,127.99,10.32,0.505,4.36,Urban,46.5,0
REG_06375,Chamoli,2020-10-09,40.64,103.36,51.9,0.406,2.25,Forest,37.3,0
REG_06376,Mangan,2021-01-13,12.3,108.76,50.27,0.445,2.98,Forest,40.1,0
REG_06377,Mandi,2020-07-16,61.5,98.28,38.43,0.35,2.87,Forest,34.4,0
REG_06378,Gyalshing,2021-07-09,136.0,195.27,28.77,0.676,4.74,Urban,62.4,0
REG_06379,Namchi,2020-12-21,42.18,75.43,50.25,0.374,2.24,Agriculture,35.5,0
REG_06380,Haridwar,2024-04-12,32.09,102.42,40.51,0.374,2.6,Agriculture,37.7,0
REG_06381,Gangtok,2022-11-06,5.03,72.74,19.49,0.357,2.11,Agriculture,29.4,0
REG_06382,Mangan,2021-01-13,57.82,115.6,22.12,0.487,2.5,Urban,42.8,0
REG_06383,Shimla,2021-11-10,17.98,80.35,40.28,0.344,1.44,Agriculture,32.1,0
REG_06384,Shimla,2024-11-14,15.32,25.38,43.9,0.116,1.15,Urban,24.0,0
REG_06385,Gangtok,2022-06-17,116.08,154.04,15.66,0.589,4.47,Agriculture,48.8,0
REG_06386,Tehri,2020-03-16,21.18,51.74,51.98,0.281,1.32,Urban,32.9,0
REG_06387,Mandi,2020-08-18,56.94,130.17,35.17,0.469,2.95,Forest,40.7,0
REG_06388,Pakyong,2024-10-05,46.27,104.77,19.99,0.405,3.65,Urban,41.5,0
REG_06389,Dehradun,2022-08-19,69.06,80.03,38.27,0.359,2.26,Urban,37.7,0
REG_06390,Haridwar,2025-10-17,17.61,46.26,53.81,0.228,0.69,Urban,30.0,0
REG_06391,Uttarkashi,2021-01-27,46.02,50.61,12.76,0.41,2.68,Forest,25.6,0
REG_06392,Pithoragarh,2023-01-13,30.75,169.04,21.05,0.57,3.92,Urban,53.8,0
REG_06393,Uttarkashi,2020-09-23,98.3,128.44,38.16,0.549,2.9,Agriculture,45.4,0
REG_06394,Namchi,2022-12-28,10.94,87.59,10.09,0.384,1.34,Barren,31.2,0
REG_06395,Mandi,2021-09-02,88.69,136.09,18.99,0.485,3.31,Forest,39.8,0
REG_06396,Gangtok,2023-10-02,23.02,44.51,21.84,0.233,1.71,Forest,20.1,0
REG_06397,Rudraprayag,2022-10-05,22.62,60.14,54.2,0.305,2.2,Forest,30.1,0
REG_06398,Rudraprayag,2022-08-19,70.17,145.65,36.21,0.518,3.41,Forest,44.8,0
REG_06399,Kullu,2021-11-03,8.52,49.7,41.61,0.127,1.73,Agriculture,23.9,0
REG_06400,Shimla,2024-08-27,120.54,204.55,10.15,0.611,4.68,Forest,52.2,0
REG_06401,Uttarkashi,2025-12-02,10.56,37.86,29.34,0.242,1.25,Urban,26.4,0
REG_06402,Gangtok,2020-01-31,16.92,70.7,32.36,0.327,0.57,Agriculture,27.5,0
REG_06403,Chamoli,2023-09-28,15.78,85.46,51.94,0.258,2.26,Forest,31.6,0
REG_06404,Pakyong,2023-11-01,30.15,64.32,19.73,0.305,1.94,Forest,24.3,0
REG_06405,Namchi,2023-02-27,7.24,59.14,13.26,0.351,1.27,Forest,22.4,0
REG_06406,Pithoragarh,2021-09-08,91.55,125.67,51.24,0.475,3.18,Forest,43.4,0
REG_06407,Pithoragarh,2021-06-22,35.61,98.61,20.6,0.414,2.48,Forest,32.3,0
REG_06408,Haridwar,2022-05-20,14.12,44.24,44.54,0.324,0.79,Forest,24.3,0
REG_06409,Namchi,2020-04-10,13.04,57.49,14.58,0.369,1.54,Agriculture,25.9,0
REG_06410,Pithoragarh,2023-11-13,7.32,10.06,43.63,0.154,1.14,Agriculture,19.1,0
REG_06411,Kangra,2022-07-29,81.88,137.46,31.16,0.578,2.93,Agriculture,46.0,0
REG_06412,Gyalshing,2020-12-06,4.21,57.38,56.4,0.223,0.97,Urban,32.1,0
REG_06413,Gyalshing,2022-11-09,27.8,88.69,20.02,0.352,1.83,Urban,34.6,0
REG_06414,Chamba,2020-02-07,28.91,47.56,13.36,0.36,1.19,Forest,21.2,0
REG_06415,Pithoragarh,2021-10-21,8.03,99.08,36.68,0.425,2.62,Urban,42.0,0
REG_06416,Uttarkashi,2025-07-26,136.61,192.43,55.88,0.587,4.71,Forest,57.9,0
REG_06417,Chamba,2024-04-09,14.36,63.52,20.18,0.271,2.12,Forest,23.8,0
